NI=269
NJ=49
NK=1
x,y,z,blockage,normalAxial,normalRadial,normalTangential,bladeMetalAngle,dbladeMetalAngle_dm,bladeLeanAngle,bladeGasPathAngle,rpm,streamwiseLength,spanwiseLength,bladePresent,numberBlades
5.522160e-02,9.311282e-02,0.000000e+00,8.678854e-01,4.598855e-01,4.267784e-02,-8.869348e-01,4.545293e-01,-4.382778e+00,-9.385217e-02,4.498367e-01,-2.178900e+04,5.792615e-02,5.333798e-01,1.000000e+00,1.500000e+01
5.473275e-02,9.486187e-02,0.000000e+00,8.732525e-01,4.691925e-01,5.452103e-02,-8.813994e-01,4.693381e-01,-4.593185e+00,-8.516552e-02,4.438925e-01,-2.178900e+04,5.732752e-02,5.654397e-01,1.000000e+00,1.500000e+01
5.426578e-02,9.653258e-02,0.000000e+00,8.784019e-01,4.780207e-01,6.566113e-02,-8.758694e-01,4.842032e-01,-4.715540e+00,-7.632287e-02,4.380975e-01,-2.178900e+04,5.675687e-02,5.960635e-01,1.000000e+00,1.500000e+01
5.381975e-02,9.812843e-02,0.000000e+00,8.832025e-01,4.864413e-01,7.616728e-02,-8.703688e-01,4.983706e-01,-4.858165e+00,-6.725886e-02,4.324525e-01,-2.178900e+04,5.621286e-02,6.253152e-01,1.000000e+00,1.500000e+01
5.339124e-02,9.965280e-02,0.000000e+00,8.876833e-01,4.944500e-01,8.617853e-02,-8.649021e-01,5.117769e-01,-5.005756e+00,-5.935437e-02,4.269506e-01,-2.178900e+04,5.569515e-02,6.532683e-01,1.000000e+00,1.500000e+01
5.297954e-02,1.011089e-01,0.000000e+00,8.918855e-01,5.020662e-01,9.576838e-02,-8.594991e-01,5.245786e-01,-5.149621e+00,-5.270529e-02,4.215925e-01,-2.178900e+04,5.520247e-02,6.799805e-01,1.000000e+00,1.500000e+01
5.258648e-02,1.024997e-01,0.000000e+00,8.957448e-01,5.092029e-01,1.049450e-01,-8.542125e-01,5.365532e-01,-5.334129e+00,-4.459073e-02,4.163854e-01,-2.178900e+04,5.473270e-02,7.054951e-01,1.000000e+00,1.500000e+01
5.221100e-02,1.038283e-01,0.000000e+00,8.994441e-01,5.159287e-01,1.137333e-01,-8.490275e-01,5.481586e-01,-5.475763e+00,-3.655113e-02,4.113279e-01,-2.178900e+04,5.428482e-02,7.298668e-01,1.000000e+00,1.500000e+01
5.185172e-02,1.050973e-01,0.000000e+00,9.029136e-01,5.222994e-01,1.221239e-01,-8.439489e-01,5.590985e-01,-5.640425e+00,-2.958578e-02,4.064173e-01,-2.178900e+04,5.385802e-02,7.531496e-01,1.000000e+00,1.500000e+01
5.150850e-02,1.063094e-01,0.000000e+00,9.061586e-01,5.283289e-01,1.301317e-01,-8.389860e-01,5.694991e-01,-5.804513e+00,-2.245827e-02,4.016541e-01,-2.178900e+04,5.345110e-02,7.753896e-01,1.000000e+00,1.500000e+01
5.118065e-02,1.074673e-01,0.000000e+00,9.092600e-01,5.340221e-01,1.377721e-01,-8.341510e-01,5.793790e-01,-5.960311e+00,-1.593388e-02,3.970368e-01,-2.178900e+04,5.306309e-02,7.966333e-01,1.000000e+00,1.500000e+01
5.086749e-02,1.085733e-01,0.000000e+00,9.121482e-01,5.393381e-01,1.450405e-01,-8.294795e-01,5.886013e-01,-6.147583e+00,-9.221817e-03,3.925636e-01,-2.178900e+04,5.269311e-02,8.169253e-01,1.000000e+00,1.500000e+01
5.056835e-02,1.096297e-01,0.000000e+00,9.148814e-01,5.443555e-01,1.519882e-01,-8.249464e-01,5.975250e-01,-6.297707e+00,-2.200459e-03,3.882326e-01,-2.178900e+04,5.234030e-02,8.363082e-01,1.000000e+00,1.500000e+01
5.028262e-02,1.106389e-01,0.000000e+00,9.174734e-01,5.490979e-01,1.586268e-01,-8.205447e-01,6.059599e-01,-6.448074e+00,3.466808e-03,3.840414e-01,-2.178900e+04,5.200385e-02,8.548228e-01,1.000000e+00,1.500000e+01
5.000968e-02,1.116028e-01,0.000000e+00,9.199317e-01,5.535936e-01,1.649603e-01,-8.162602e-01,6.139086e-01,-6.611707e+00,9.521229e-03,3.799879e-01,-2.178900e+04,5.168300e-02,8.725080e-01,1.000000e+00,1.500000e+01
4.974898e-02,1.125235e-01,0.000000e+00,9.222753e-01,5.578319e-01,1.710228e-01,-8.121246e-01,6.213893e-01,-6.760482e+00,1.571664e-02,3.760695e-01,-2.178900e+04,5.137699e-02,8.894009e-01,1.000000e+00,1.500000e+01
4.949991e-02,1.134030e-01,0.000000e+00,9.244906e-01,5.617746e-01,1.767904e-01,-8.081698e-01,6.285443e-01,-6.895678e+00,1.954001e-02,3.722835e-01,-2.178900e+04,5.108516e-02,9.055372e-01,1.000000e+00,1.500000e+01
4.926143e-02,1.142431e-01,0.000000e+00,9.266125e-01,5.655063e-01,1.822761e-01,-8.043229e-01,6.354326e-01,-7.041057e+00,2.538013e-02,3.686257e-01,-2.178900e+04,5.080703e-02,9.209533e-01,1.000000e+00,1.500000e+01
4.903290e-02,1.150455e-01,0.000000e+00,9.286260e-01,5.690049e-01,1.875399e-01,-8.006364e-01,6.418978e-01,-7.188966e+00,3.161775e-02,3.650930e-01,-2.178900e+04,5.054202e-02,9.356824e-01,1.000000e+00,1.500000e+01
4.881464e-02,1.158120e-01,0.000000e+00,9.305197e-01,5.723256e-01,1.925608e-01,-7.970688e-01,6.480455e-01,-7.332419e+00,3.494845e-02,3.616846e-01,-2.178900e+04,5.028922e-02,9.497514e-01,1.000000e+00,1.500000e+01
4.860623e-02,1.165442e-01,0.000000e+00,9.323259e-01,5.754746e-01,1.973533e-01,-7.936265e-01,6.538323e-01,-7.473926e+00,4.151051e-02,3.583976e-01,-2.178900e+04,5.004806e-02,9.631898e-01,1.000000e+00,1.500000e+01
4.840712e-02,1.172435e-01,0.000000e+00,9.340258e-01,5.784202e-01,2.019520e-01,-7.903289e-01,6.592433e-01,-7.614244e+00,4.701599e-02,3.552288e-01,-2.178900e+04,4.981802e-02,9.760263e-01,1.000000e+00,1.500000e+01
4.821692e-02,1.179115e-01,0.000000e+00,9.356449e-01,5.810192e-01,2.067824e-01,-7.871600e-01,6.644965e-01,-7.712413e+00,4.798365e-02,3.521751e-01,-2.178900e+04,4.959856e-02,9.882879e-01,1.000000e+00,1.500000e+01
4.803526e-02,1.185496e-01,0.000000e+00,9.371773e-01,5.833482e-01,2.116642e-01,-7.841363e-01,6.693243e-01,-7.783130e+00,4.828411e-02,3.492336e-01,-2.178900e+04,4.938920e-02,1.000000e+00,1.000000e+00,1.500000e+01
6.597383e-02,6.558903e-02,0.000000e+00,7.452290e-01,2.945904e-01,-1.507057e-01,-9.436646e-01,1.805505e-01,-2.446959e+00,-2.429690e-01,5.508912e-01,-2.178900e+04,7.109345e-02,0.000000e+00,1.000000e+00,1.500000e+01
6.578916e-02,6.621775e-02,0.000000e+00,7.488647e-01,2.980607e-01,-1.464019e-01,-9.432406e-01,1.864162e-01,-2.514275e+00,-2.416076e-01,5.493045e-01,-2.178900e+04,7.085889e-02,1.169614e-02,1.000000e+00,1.500000e+01
6.559582e-02,6.687595e-02,0.000000e+00,7.527680e-01,3.016387e-01,-1.417894e-01,-9.428123e-01,1.924965e-01,-2.548917e+00,-2.390954e-01,5.476318e-01,-2.178900e+04,7.061344e-02,2.394082e-02,1.000000e+00,1.500000e+01
6.539342e-02,6.756503e-02,0.000000e+00,7.566319e-01,3.052232e-01,-1.366360e-01,-9.424165e-01,1.990501e-01,-2.561017e+00,-2.341849e-01,5.458680e-01,-2.178900e+04,7.035660e-02,3.675978e-02,1.000000e+00,1.500000e+01
6.518152e-02,6.828642e-02,0.000000e+00,7.606492e-01,3.089887e-01,-1.312638e-01,-9.419481e-01,2.057273e-01,-2.573495e+00,-2.299326e-01,5.440074e-01,-2.178900e+04,7.008786e-02,5.017994e-02,1.000000e+00,1.500000e+01
6.495968e-02,6.904165e-02,0.000000e+00,7.648895e-01,3.129431e-01,-1.256578e-01,-9.414142e-01,2.127685e-01,-2.575968e+00,-2.266896e-01,5.420439e-01,-2.178900e+04,6.980667e-02,6.422951e-02,1.000000e+00,1.500000e+01
6.472744e-02,6.983230e-02,0.000000e+00,7.691016e-01,3.171318e-01,-1.198269e-01,-9.407688e-01,2.202302e-01,-2.595060e+00,-2.213366e-01,5.399710e-01,-2.178900e+04,6.951247e-02,7.893801e-02,1.000000e+00,1.500000e+01
6.448431e-02,7.066003e-02,0.000000e+00,7.734378e-01,3.215166e-01,-1.137422e-01,-9.400292e-01,2.280002e-01,-2.627846e+00,-2.154876e-01,5.377816e-01,-2.178900e+04,6.920466e-02,9.433633e-02,1.000000e+00,1.500000e+01
6.422978e-02,7.152658e-02,0.000000e+00,7.779302e-01,3.261226e-01,-1.073942e-01,-9.391893e-01,2.361346e-01,-2.679009e+00,-2.108503e-01,5.354683e-01,-2.178900e+04,6.888263e-02,1.104568e-01,1.000000e+00,1.500000e+01
6.396330e-02,7.243377e-02,0.000000e+00,7.825794e-01,3.309611e-01,-1.007725e-01,-9.382349e-01,2.444773e-01,-2.749752e+00,-2.058630e-01,5.330229e-01,-2.178900e+04,6.854573e-02,1.273334e-01,1.000000e+00,1.500000e+01
6.368433e-02,7.338350e-02,0.000000e+00,7.873145e-01,3.360468e-01,-9.386751e-02,-9.371457e-01,2.533252e-01,-2.808630e+00,-2.006748e-01,5.304365e-01,-2.178900e+04,6.819329e-02,1.450014e-01,1.000000e+00,1.500000e+01
6.339228e-02,7.437778e-02,0.000000e+00,7.921420e-01,3.413921e-01,-8.666711e-02,-9.359013e-01,2.623987e-01,-2.879251e+00,-1.950243e-01,5.276996e-01,-2.178900e+04,6.782462e-02,1.634981e-01,1.000000e+00,1.500000e+01
6.308653e-02,7.541869e-02,0.000000e+00,7.970576e-01,3.469900e-01,-7.915112e-02,-9.345049e-01,2.717957e-01,-2.969750e+00,-1.889005e-01,5.248018e-01,-2.178900e+04,6.743899e-02,1.828623e-01,1.000000e+00,1.500000e+01
6.276644e-02,7.650842e-02,0.000000e+00,8.020060e-01,3.528480e-01,-7.130666e-02,-9.329411e-01,2.818864e-01,-3.044752e+00,-1.825751e-01,5.217319e-01,-2.178900e+04,6.703563e-02,2.031347e-01,1.000000e+00,1.500000e+01
6.243134e-02,7.764926e-02,0.000000e+00,8.070417e-01,3.589754e-01,-6.312872e-02,-9.311926e-01,2.924728e-01,-3.120041e+00,-1.760954e-01,5.184776e-01,-2.178900e+04,6.661376e-02,2.243578e-01,1.000000e+00,1.500000e+01
6.208052e-02,7.884360e-02,0.000000e+00,8.121816e-01,3.653864e-01,-5.462201e-02,-9.292390e-01,3.035497e-01,-3.197577e+00,-1.695133e-01,5.150258e-01,-2.178900e+04,6.617256e-02,2.465763e-01,1.000000e+00,1.500000e+01
6.171325e-02,8.009396e-02,0.000000e+00,8.174781e-01,3.720947e-01,-4.578993e-02,-9.270596e-01,3.150136e-01,-3.297548e+00,-1.628891e-01,5.113617e-01,-2.178900e+04,6.571118e-02,2.698368e-01,1.000000e+00,1.500000e+01
6.132875e-02,8.140296e-02,0.000000e+00,8.228907e-01,3.791057e-01,-3.664009e-02,-9.246202e-01,3.269806e-01,-3.369373e+00,-1.563280e-01,5.074697e-01,-2.178900e+04,6.522873e-02,2.941883e-01,1.000000e+00,1.500000e+01
6.092622e-02,8.277335e-02,0.000000e+00,8.282645e-01,3.864307e-01,-2.718291e-02,-9.218990e-01,3.393691e-01,-3.447155e+00,-1.497388e-01,5.033324e-01,-2.178900e+04,6.472429e-02,3.196818e-01,1.000000e+00,1.500000e+01
6.050481e-02,8.420802e-02,0.000000e+00,8.338984e-01,3.941030e-01,-1.743120e-02,-9.188761e-01,3.523466e-01,-3.546676e+00,-1.415168e-01,4.989307e-01,-2.178900e+04,6.419690e-02,3.463710e-01,1.000000e+00,1.500000e+01
6.006364e-02,8.570996e-02,0.000000e+00,8.396322e-01,4.021148e-01,-7.364001e-03,-9.155458e-01,3.658192e-01,-3.666091e+00,-1.336577e-01,4.942438e-01,-2.178900e+04,6.364558e-02,3.743119e-01,1.000000e+00,1.500000e+01
5.960177e-02,8.728235e-02,0.000000e+00,8.454501e-01,4.106102e-01,3.020506e-03,-9.117778e-01,3.796087e-01,-3.835599e+00,-1.252179e-01,4.892485e-01,-2.178900e+04,6.306931e-02,4.035633e-01,1.000000e+00,1.500000e+01
5.911825e-02,8.892849e-02,0.000000e+00,8.512157e-01,4.195221e-01,1.390278e-02,-9.076215e-01,3.943480e-01,-3.997028e+00,-1.159209e-01,4.839197e-01,-2.178900e+04,6.246703e-02,4.341865e-01,1.000000e+00,1.500000e+01
5.861205e-02,9.065183e-02,0.000000e+00,8.571899e-01,4.289048e-01,2.539263e-02,-9.029776e-01,4.099837e-01,-4.112595e+00,-1.082548e-01,4.782291e-01,-2.178900e+04,6.183765e-02,4.662459e-01,1.000000e+00,1.500000e+01
5.808210e-02,9.245599e-02,0.000000e+00,8.632447e-01,4.386293e-01,3.758793e-02,-8.978719e-01,4.263142e-01,-4.296408e+00,-9.875621e-02,4.721457e-01,-2.178900e+04,6.118005e-02,4.998090e-01,1.000000e+00,1.500000e+01
5.755216e-02,9.426015e-02,0.000000e+00,8.691099e-01,4.481708e-01,4.992509e-02,-8.925305e-01,4.424469e-01,-4.418091e+00,-8.908936e-02,4.659299e-01,-2.178900e+04,6.052382e-02,5.333720e-01,1.000000e+00,1.500000e+01
5.704596e-02,9.598349e-02,0.000000e+00,8.745389e-01,4.571986e-01,6.165058e-02,-8.872065e-01,4.577565e-01,-4.590858e+00,-7.968386e-02,4.598651e-01,-2.178900e+04,5.989831e-02,5.654314e-01,1.000000e+00,1.500000e+01
5.656241e-02,9.762962e-02,0.000000e+00,8.796095e-01,4.657466e-01,7.272788e-02,-8.819071e-01,4.723079e-01,-4.708844e+00,-7.025520e-02,4.539526e-01,-2.178900e+04,5.930207e-02,5.960547e-01,1.000000e+00,1.500000e+01
5.610056e-02,9.920201e-02,0.000000e+00,8.843540e-01,4.738655e-01,8.320958e-02,-8.766520e-01,4.858817e-01,-4.912799e+00,-6.254794e-02,4.481932e-01,-2.178900e+04,5.873370e-02,6.253060e-01,1.000000e+00,1.500000e+01
5.565697e-02,1.007040e-01,0.000000e+00,8.888199e-01,4.815391e-01,9.318680e-02,-8.714357e-01,4.990661e-01,-5.083914e+00,-5.545065e-02,4.425798e-01,-2.178900e+04,5.819284e-02,6.532591e-01,1.000000e+00,1.500000e+01
5.523090e-02,1.021386e-01,0.000000e+00,8.929990e-01,4.888306e-01,1.027337e-01,-8.662862e-01,5.116338e-01,-5.225432e+00,-4.842589e-02,4.371129e-01,-2.178900e+04,5.767817e-02,6.799719e-01,1.000000e+00,1.500000e+01
5.482412e-02,1.035090e-01,0.000000e+00,8.968321e-01,4.957290e-01,1.118681e-01,-8.612270e-01,5.233623e-01,-5.411055e+00,-3.956415e-02,4.318002e-01,-2.178900e+04,5.718744e-02,7.054869e-01,1.000000e+00,1.500000e+01
5.443554e-02,1.048180e-01,0.000000e+00,9.004373e-01,5.022217e-01,1.206109e-01,-8.562706e-01,5.345373e-01,-5.586536e+00,-3.148352e-02,4.266401e-01,-2.178900e+04,5.671961e-02,7.298591e-01,1.000000e+00,1.500000e+01
5.406375e-02,1.060684e-01,0.000000e+00,9.038574e-01,5.083157e-01,1.289348e-01,-8.514450e-01,5.452191e-01,-5.753281e+00,-2.519847e-02,4.216301e-01,-2.178900e+04,5.627383e-02,7.531424e-01,1.000000e+00,1.500000e+01
5.370858e-02,1.072627e-01,0.000000e+00,9.071144e-01,5.140411e-01,1.368653e-01,-8.467533e-01,5.553520e-01,-5.934377e+00,-1.819002e-02,4.167704e-01,-2.178900e+04,5.584883e-02,7.753829e-01,1.000000e+00,1.500000e+01
5.336932e-02,1.084036e-01,0.000000e+00,9.102537e-01,5.194452e-01,1.444381e-01,-8.421881e-01,5.650003e-01,-6.085426e+00,-1.155472e-02,4.120596e-01,-2.178900e+04,5.544361e-02,7.966271e-01,1.000000e+00,1.500000e+01
5.304525e-02,1.094933e-01,0.000000e+00,9.131769e-01,5.245626e-01,1.516617e-01,-8.377333e-01,5.740492e-01,-6.246709e+00,-5.300479e-03,4.074960e-01,-2.178900e+04,5.505723e-02,8.169196e-01,1.000000e+00,1.500000e+01
5.273571e-02,1.105342e-01,0.000000e+00,9.159324e-01,5.293967e-01,1.585607e-01,-8.334046e-01,5.825804e-01,-6.412657e+00,1.172796e-03,4.030774e-01,-2.178900e+04,5.468881e-02,8.363030e-01,1.000000e+00,1.500000e+01
5.244003e-02,1.115285e-01,0.000000e+00,9.185385e-01,5.339201e-01,1.651332e-01,-8.292317e-01,5.906995e-01,-6.571949e+00,7.295124e-03,3.988017e-01,-2.178900e+04,5.433749e-02,8.548180e-01,1.000000e+00,1.500000e+01
5.215759e-02,1.124782e-01,0.000000e+00,9.209931e-01,5.381383e-01,1.713898e-01,-8.252258e-01,5.983603e-01,-6.724237e+00,1.262440e-02,3.946665e-01,-2.178900e+04,5.400246e-02,8.725036e-01,1.000000e+00,1.500000e+01
5.188781e-02,1.133854e-01,0.000000e+00,9.233219e-01,5.421329e-01,1.773599e-01,-8.213370e-01,6.056164e-01,-6.890732e+00,1.729064e-02,3.906692e-01,-2.178900e+04,5.368296e-02,8.893969e-01,1.000000e+00,1.500000e+01
5.163008e-02,1.142520e-01,0.000000e+00,9.255170e-01,5.459136e-01,1.830586e-01,-8.175704e-01,6.127285e-01,-7.049109e+00,2.422867e-02,3.868070e-01,-2.178900e+04,5.337827e-02,9.055336e-01,1.000000e+00,1.500000e+01
5.138333e-02,1.150797e-01,0.000000e+00,9.276069e-01,5.494538e-01,1.885203e-01,-8.139601e-01,6.192705e-01,-7.200503e+00,3.074396e-02,3.830756e-01,-2.178900e+04,5.308790e-02,9.209502e-01,1.000000e+00,1.500000e+01
5.114691e-02,1.158703e-01,0.000000e+00,9.295964e-01,5.528121e-01,1.937314e-01,-8.104539e-01,6.253057e-01,-7.370879e+00,3.436558e-02,3.794719e-01,-2.178900e+04,5.281124e-02,9.356798e-01,1.000000e+00,1.500000e+01
5.092112e-02,1.166255e-01,0.000000e+00,9.314810e-01,5.559499e-01,1.986818e-01,-8.071016e-01,6.312397e-01,-7.477738e+00,3.739215e-02,3.759951e-01,-2.178900e+04,5.254734e-02,9.497494e-01,1.000000e+00,1.500000e+01
5.070551e-02,1.173469e-01,0.000000e+00,9.332866e-01,5.588865e-01,2.033806e-01,-8.038961e-01,6.366384e-01,-7.613758e+00,4.195635e-02,3.726422e-01,-2.178900e+04,5.229560e-02,9.631883e-01,1.000000e+00,1.500000e+01
5.049952e-02,1.180360e-01,0.000000e+00,9.349979e-01,5.616455e-01,2.078695e-01,-8.008068e-01,6.420668e-01,-7.761124e+00,4.865791e-02,3.694099e-01,-2.178900e+04,5.205547e-02,9.760254e-01,1.000000e+00,1.500000e+01
5.030276e-02,1.186942e-01,0.000000e+00,9.366459e-01,5.640579e-01,2.126315e-01,-7.978584e-01,6.470175e-01,-7.913826e+00,5.105106e-02,3.662951e-01,-2.178900e+04,5.182641e-02,9.882874e-01,1.000000e+00,1.500000e+01
5.011483e-02,1.193229e-01,0.000000e+00,9.382359e-01,5.662661e-01,2.174598e-01,-7.949858e-01,6.520992e-01,-8.023436e+00,4.987476e-02,3.632948e-01,-2.178900e+04,5.160789e-02,1.000000e+00,1.000000e+00,1.500000e+01
6.862454e-02,6.725128e-02,0.000000e+00,7.497714e-01,2.873610e-01,-1.411319e-01,-9.473590e-01,1.735727e-01,-2.053003e+00,-2.386437e-01,5.691107e-01,-2.178900e+04,7.422224e-02,0.000000e+00,1.000000e+00,1.500000e+01
6.843360e-02,6.787017e-02,0.000000e+00,7.534065e-01,2.907869e-01,-1.369419e-01,-9.469193e-01,1.791577e-01,-2.110941e+00,-2.337947e-01,5.675003e-01,-2.178900e+04,7.397716e-02,1.169596e-02,1.000000e+00,1.500000e+01
6.823371e-02,6.851809e-02,0.000000e+00,7.570294e-01,2.942941e-01,-1.324676e-01,-9.464769e-01,1.853112e-01,-2.148245e+00,-2.286703e-01,5.658028e-01,-2.178900e+04,7.372070e-02,2.394046e-02,1.000000e+00,1.500000e+01
6.802445e-02,6.919639e-02,0.000000e+00,7.608500e-01,2.977436e-01,-1.273496e-01,-9.460977e-01,1.914847e-01,-2.202852e+00,-2.260652e-01,5.640126e-01,-2.178900e+04,7.345235e-02,3.675923e-02,1.000000e+00,1.500000e+01
6.780537e-02,6.990651e-02,0.000000e+00,7.647582e-01,3.013930e-01,-1.220193e-01,-9.456436e-01,1.982096e-01,-2.247644e+00,-2.212378e-01,5.621242e-01,-2.178900e+04,7.317157e-02,5.017920e-02,1.000000e+00,1.500000e+01
6.757602e-02,7.064993e-02,0.000000e+00,7.687334e-01,3.051991e-01,-1.164512e-01,-9.451314e-01,2.052358e-01,-2.291414e+00,-2.157823e-01,5.601314e-01,-2.178900e+04,7.287779e-02,6.422856e-02,1.000000e+00,1.500000e+01
6.733591e-02,7.142821e-02,0.000000e+00,7.728259e-01,3.092374e-01,-1.106617e-01,-9.445098e-01,2.124927e-01,-2.347435e+00,-2.120431e-01,5.580276e-01,-2.178900e+04,7.257042e-02,7.893683e-02,1.000000e+00,1.500000e+01
6.708454e-02,7.224300e-02,0.000000e+00,7.771175e-01,3.134933e-01,-1.046284e-01,-9.437912e-01,2.199948e-01,-2.423014e+00,-2.077513e-01,5.558055e-01,-2.178900e+04,7.224883e-02,9.433493e-02,1.000000e+00,1.500000e+01
6.682138e-02,7.309600e-02,0.000000e+00,7.814570e-01,3.179641e-01,-9.833656e-02,-9.429751e-01,2.280141e-01,-2.473495e+00,-2.027839e-01,5.534576e-01,-2.178900e+04,7.191240e-02,1.104552e-01,1.000000e+00,1.500000e+01
6.654587e-02,7.398901e-02,0.000000e+00,7.858714e-01,3.226614e-01,-9.177761e-02,-9.420475e-01,2.363963e-01,-2.531207e+00,-1.970997e-01,5.509756e-01,-2.178900e+04,7.156044e-02,1.273315e-01,1.000000e+00,1.500000e+01
6.625745e-02,7.492390e-02,0.000000e+00,7.903792e-01,3.275954e-01,-8.494426e-02,-9.409887e-01,2.450995e-01,-2.587954e+00,-1.920910e-01,5.483504e-01,-2.178900e+04,7.119225e-02,1.449993e-01,1.000000e+00,1.500000e+01
6.595550e-02,7.590263e-02,0.000000e+00,7.949987e-01,3.327862e-01,-7.782223e-02,-9.397767e-01,2.542018e-01,-2.627897e+00,-1.875368e-01,5.455725e-01,-2.178900e+04,7.080712e-02,1.634957e-01,1.000000e+00,1.500000e+01
6.563939e-02,7.692727e-02,0.000000e+00,7.997244e-01,3.382257e-01,-7.039853e-02,-9.384147e-01,2.637164e-01,-2.672974e+00,-1.820770e-01,5.426312e-01,-2.178900e+04,7.040427e-02,1.828596e-01,1.000000e+00,1.500000e+01
6.530845e-02,7.799996e-02,0.000000e+00,8.045582e-01,3.439197e-01,-6.266445e-02,-9.368893e-01,2.736506e-01,-2.743730e+00,-1.761127e-01,5.395152e-01,-2.178900e+04,6.998292e-02,2.031317e-01,1.000000e+00,1.500000e+01
6.496199e-02,7.912297e-02,0.000000e+00,8.095380e-01,3.498739e-01,-5.461683e-02,-9.351851e-01,2.840121e-01,-2.845409e+00,-1.692947e-01,5.362120e-01,-2.178900e+04,6.954225e-02,2.243545e-01,1.000000e+00,1.500000e+01
6.459929e-02,8.029864e-02,0.000000e+00,8.146756e-01,3.560886e-01,-4.626327e-02,-9.332880e-01,2.948034e-01,-2.951394e+00,-1.622975e-01,5.327082e-01,-2.178900e+04,6.908140e-02,2.465726e-01,1.000000e+00,1.500000e+01
6.421957e-02,8.152945e-02,0.000000e+00,8.198537e-01,3.625861e-01,-3.760391e-02,-9.311765e-01,3.060310e-01,-3.055009e+00,-1.558756e-01,5.289890e-01,-2.178900e+04,6.859948e-02,2.698328e-01,1.000000e+00,1.500000e+01
6.382204e-02,8.281798e-02,0.000000e+00,8.251420e-01,3.693877e-01,-2.864234e-02,-9.288199e-01,3.175486e-01,-3.178962e+00,-1.497666e-01,5.250384e-01,-2.178900e+04,6.809557e-02,2.941839e-01,1.000000e+00,1.500000e+01
6.340587e-02,8.416695e-02,0.000000e+00,8.305250e-01,3.765127e-01,-1.938224e-02,-9.261868e-01,3.296969e-01,-3.314375e+00,-1.418658e-01,5.208387e-01,-2.178900e+04,6.756872e-02,3.196771e-01,1.000000e+00,1.500000e+01
6.297018e-02,8.557918e-02,0.000000e+00,8.359344e-01,3.839135e-01,-9.800889e-03,-9.232977e-01,3.423152e-01,-3.453157e+00,-1.337269e-01,5.163705e-01,-2.178900e+04,6.701792e-02,3.463659e-01,1.000000e+00,1.500000e+01
6.251406e-02,8.705765e-02,0.000000e+00,8.414602e-01,3.916557e-01,1.782820e-04,-9.201070e-01,3.554587e-01,-3.569974e+00,-1.273080e-01,5.116128e-01,-2.178900e+04,6.644216e-02,3.743064e-01,1.000000e+00,1.500000e+01
6.203654e-02,8.860546e-02,0.000000e+00,8.470912e-01,3.997850e-01,1.060711e-02,-9.165290e-01,3.693504e-01,-3.682525e+00,-1.204223e-01,5.065420e-01,-2.178900e+04,6.584036e-02,4.035573e-01,1.000000e+00,1.500000e+01
6.153663e-02,9.022586e-02,0.000000e+00,8.528751e-01,4.083573e-01,2.156605e-02,-9.125432e-01,3.838312e-01,-3.817955e+00,-1.116726e-01,5.011326e-01,-2.178900e+04,6.521143e-02,4.341800e-01,1.000000e+00,1.500000e+01
6.101327e-02,9.192225e-02,0.000000e+00,8.588202e-01,4.173625e-01,3.312111e-02,-9.081059e-01,3.991232e-01,-3.971959e+00,-1.015832e-01,4.953559e-01,-2.178900e+04,6.455425e-02,4.662390e-01,1.000000e+00,1.500000e+01
6.046537e-02,9.369821e-02,0.000000e+00,8.647511e-01,4.267497e-01,4.526263e-02,-9.032204e-01,4.149260e-01,-4.173061e+00,-9.156031e-02,4.891804e-01,-2.178900e+04,6.386764e-02,4.998015e-01,1.000000e+00,1.500000e+01
5.991747e-02,9.547416e-02,0.000000e+00,8.704636e-01,4.360223e-01,5.740319e-02,-8.980861e-01,4.309355e-01,-4.332966e+00,-8.270081e-02,4.828703e-01,-2.178900e+04,6.318250e-02,5.333641e-01,1.000000e+00,1.500000e+01
5.939412e-02,9.717056e-02,0.000000e+00,8.758091e-01,4.447196e-01,6.892872e-02,-8.930048e-01,4.457150e-01,-4.538051e+00,-7.435848e-02,4.767137e-01,-2.178900e+04,6.252947e-02,5.654230e-01,1.000000e+00,1.500000e+01
5.889419e-02,9.879096e-02,0.000000e+00,8.808552e-01,4.529142e-01,7.985400e-02,-8.879482e-01,4.599590e-01,-4.700709e+00,-6.627999e-02,4.707116e-01,-2.178900e+04,6.190704e-02,5.960459e-01,1.000000e+00,1.500000e+01
5.841668e-02,1.003388e-01,0.000000e+00,8.856132e-01,4.607004e-01,9.024149e-02,-8.829386e-01,4.733517e-01,-4.892845e+00,-5.740177e-02,4.648649e-01,-2.178900e+04,6.131375e-02,6.252967e-01,1.000000e+00,1.500000e+01
5.795818e-02,1.018172e-01,0.000000e+00,8.900519e-01,4.680677e-01,1.001662e-01,-8.779756e-01,4.861826e-01,-5.076641e+00,-4.905382e-02,4.591663e-01,-2.178900e+04,6.074920e-02,6.532499e-01,1.000000e+00,1.500000e+01
5.751792e-02,1.032295e-01,0.000000e+00,8.942066e-01,4.750729e-01,1.096500e-01,-8.730750e-01,4.983369e-01,-5.239226e+00,-4.307848e-02,4.536163e-01,-2.178900e+04,6.021202e-02,6.799632e-01,1.000000e+00,1.500000e+01
5.709758e-02,1.045784e-01,0.000000e+00,8.980648e-01,4.816294e-01,1.186646e-01,-8.682902e-01,5.098469e-01,-5.406821e+00,-3.557424e-02,4.482229e-01,-2.178900e+04,5.969986e-02,7.054787e-01,1.000000e+00,1.500000e+01
